runner,lado,fav,gols,lado_fav,corte,N,perdas,WR,BE,edge_pp,odd_med,ROI,IC_lo,IC_hi,p,dias,N_janabr,ROI_janabr,N_maijul,ROI_maijul,N_agoset,ROI_agoset,BH_passa,decisao
BTTS_No,lay,fav>1.80,U25<=1.60,fav fora,Todos,442,226,48.86877828054299,46.67209616040815,2.1966821201348408,1.8450000000000002,4.2231793896090855,-6.8521777075566614,15.194746269342568,0.221,168,299,5.916061128380329,84,3.8331187476027866,59,-3.800660372493841,False,INCONCLUSIVO
Over45_FT,lay,fav<=1.40,U25>2.20,Todos,TOP 3,462,125,72.94372294372295,70.97583595834057,1.9678869853823722,3.4,2.3080961974051855,-3.753262186027813,7.979611070060226,0.2215,193,247,1.7173283196338676,141,7.193388162224455,74,-5.028478143540786,False,INCONCLUSIVO
Under35_FT,back,fav>1.80,U25 1.60-2.20,Todos,TOP 3,628,142,77.38853503184713,76.2113292498474,1.177205781999735,1.31,1.5863057324840792,-2.6452158257472425,5.6079193376068375,0.2215,232,336,0.31517857142857386,203,1.8187192118226607,89,5.855056179775283,False,INCONCLUSIVO
Under25_FT,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,1976,980,50.40485829959513,49.67048542285808,0.734372876737055,1.94,1.7479091526188515,-2.8169269538978616,6.138190807791591,0.222,212,1237,4.767074699171818,416,-2.2868547126142817,323,-4.618177575396745,False,INCONCLUSIVO
CS_3x0,lay,fav>1.80,Todos,fav casa,TOP 3,375,12,96.8,96.00258562071386,0.7974143792861432,23.0,0.8223512130333084,-1.5005070894294406,2.7189326581699462,0.2225,145,40,0.9691976831028373,232,2.3386563197021633,103,-2.650043384539075,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,645,302,53.178294573643406,51.68324544170344,1.4950491319399628,1.99,2.851217106716414,-4.042545203571895,9.784649131362128,0.223,234,342,1.107518716050043,207,5.173864583463145,96,4.054934001730226,False,INCONCLUSIVO
CS_1x3,lay,fav>1.80,U25>2.20,fav casa,Todos,1046,37,96.46271510516252,96.05087887651543,0.4118362286471,24.0,0.44859159993746595,-0.8515093374174677,1.6258011068539975,0.224,186,595,1.5655952305527652,237,-0.8146705641845933,214,-1.258062733329707,False,INCONCLUSIVO
Over35_FT,lay,fav<=1.40,Todos,Todos,TOP 3,512,229,55.2734375,53.86554120002385,1.4078962999761524,2.08,3.468929804430633,-5.008715227359015,12.1317532387522,0.224,203,277,6.884711071704946,154,1.0836081682518781,81,-3.6771427765996956,False,INCONCLUSIVO
CS_3x0,back,fav<=1.40,Todos,fav casa,TOP 3,373,332,10.991957104557637,10.751556956631044,0.24040014792659353,9.4,14.24396782841823,-18.620109471680156,49.24154687786116,0.2245,171,167,36.694610778443106,129,-5.596899224806206,77,-1.2077922077922143,False,INCONCLUSIVO
CS_3x2,lay,fav>1.80,U25>2.20,fav fora,Todos,643,21,96.73405909797823,96.22665239785894,0.5074067001192839,25.0,0.5367809581515549,-0.8926985484530068,1.8695292693287018,0.225,160,352,1.4867291620259109,164,-1.4428766715608627,127,0.46026193066386445,False,INCONCLUSIVO
Under25_FT,lay,Todos,Todos,fav casa,TOP 3,728,445,38.873626373626365,37.22350423645143,1.6501221371749364,1.53,3.8443441689240023,-6.5559947004556625,13.837745169584451,0.226,244,360,6.810260740558093,262,-1.5542772291942382,106,7.115182287025007,False,INCONCLUSIVO
CS_2x3,lay,Todos,U25 1.60-2.20,fav casa,TOP 3,321,7,97.81931464174455,97.22932210894247,0.589992532802075,34.0,0.6076064522988934,-1.0986139701825903,2.1286324304601,0.226,137,284,0.7195856778472044,24,-1.7474631224631232,13,2.509111816804125,False,INCONCLUSIVO
Under25_FT,lay,fav1.40-1.80,U25<=1.60,Todos,Todos,141,81,42.553191489361694,39.57340307672653,2.9797884126351706,1.59,8.3949335788891,-11.444549859771543,29.908877608648215,0.226,91,90,-8.678142336643312,27,27.12558963226122,24,51.34698020209202,False,INCONCLUSIVO
Over25_FT,back,fav1.40-1.80,Todos,fav casa,TOP 3,644,231,64.13043478260869,63.19068422913329,0.9397505534754047,1.57,2.227795031055898,-3.543910113420229,7.92078287762812,0.227,236,335,0.3922388059701482,211,0.3905213270142171,98,12.45816326530612,False,INCONCLUSIVO
CS_1x3,back,Todos,U25 1.60-2.20,fav fora,Todos,1805,1720,4.709141274238227,5.607595215380287,-0.8984539411420606,23.0,7.988088642659277,-13.300713851565035,29.227502334455345,0.227,217,994,22.88581488933601,437,8.209382151029745,374,-31.864973262032088,False,INCONCLUSIVO
Under05_FT,back,fav>1.80,U25<=1.60,fav fora,Todos,107,81,24.29906542056075,25.87330269605656,-1.57423727549581,5.5,15.197196261682238,-21.60884598214286,59.80191759357344,0.2285,74,63,16.321428571428566,34,-15.901470588235297,10,113.85000000000001,False,INCONCLUSIVO
CS_3x0,lay,fav>1.80,U25>2.20,Todos,Todos,659,19,97.11684370257967,96.63661663852751,0.4802270640521522,29.0,0.49565469751423713,-0.8896662906877785,1.8303340174903644,0.2285,127,34,2.8827596568438905,329,0.043898281331368735,296,0.723581360713411,False,INCONCLUSIVO
Over25_FT,back,fav1.40-1.80,U25<=1.60,Todos,Todos,141,81,42.553191489361694,39.627596067550236,2.925595421811461,2.68,8.271631205673756,-11.508109751329371,29.749329710144888,0.2285,91,90,-8.782222222222222,27,27.174074074074067,24,50.95833333333333,False,INCONCLUSIVO
Over05_HT,lay,fav1.40-1.80,Todos,Todos,TOP 3,645,460,28.682170542635653,27.676401325405365,1.0057692172302901,1.34,5.049478620210211,-7.973720888625343,18.86797719566834,0.2285,236,337,-4.526719526439148,209,24.391591040832473,99,-3.18610441503442,False,INCONCLUSIVO
CS_2x3,lay,Todos,U25 1.60-2.20,Todos,TOP 3,474,11,97.67932489451476,97.23466431770537,0.44466057680939697,34.0,0.4581801007752487,-0.8870150945328451,1.7924985955747423,0.229,189,299,0.826526683590087,112,-0.004927742781310275,63,-0.4667016418168493,False,INCONCLUSIVO
CS_0x1,lay,fav>1.80,Todos,fav fora,TOP 3,632,68,89.24050632911393,88.29577995355208,0.9447263755618329,8.0,1.0965874824158308,-1.9158200901631233,3.9117368342986465,0.229,229,339,1.4158449181593373,196,1.6599938842395066,97,-1.1575973162902424,False,INCONCLUSIVO
Under15_FT,lay,fav<=1.40,U25>2.20,Todos,Todos,214,34,84.11214953271028,82.41123245896574,1.7009170737445345,5.5,2.0194060463914294,-3.214264693068399,7.240640282393803,0.2295,112,129,3.4070811737272186,41,0.41177648383225474,44,-0.5509866663674413,False,INCONCLUSIVO
CS_3x2,lay,fav<=1.40,Todos,Todos,TOP 3,258,10,96.12403100775194,95.40674395667502,0.7172870510769314,25.0,0.8286979243860539,-1.7224062776221003,3.1216361187814154,0.2315,140,104,5.855175161892201,92,-1.0993884436978372,62,-4.741780895564291,False,INCONCLUSIVO
H,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,593,167,71.8381112984823,70.4102928811847,1.4278184172975994,3.1,1.868648907715114,-3.0941786858335716,6.997523202798246,0.2325,221,333,-0.9702229677041768,174,4.871655349708978,86,6.785174647339434,False,INCONCLUSIVO
CS_0x2,lay,Todos,U25<=1.60,fav casa,Todos,827,26,96.85610640870617,96.45115528981668,0.404951118889485,27.0,0.4228619095354715,-0.8929816369338125,1.5902657041413994,0.2325,189,482,0.18940456449376777,203,0.6185680612025757,142,0.9355245258853241,False,INCONCLUSIVO
Over25_FT,back,fav1.40-1.80,U25<=1.60,Todos,TOP 3,138,79,42.7536231884058,39.64566356121491,3.107959627190887,2.68,8.523913043478256,-11.51767645646607,30.774971405228747,0.2325,91,89,-7.757303370786518,27,27.174074074074067,22,51.500000000000014,False,INCONCLUSIVO
CS_0x2,lay,fav1.40-1.80,U25>2.20,Todos,Todos,951,47,95.05783385909568,94.55521252257661,0.5026213365190824,18.5,0.5316611758569308,-0.8935657512059316,1.8810130874819795,0.2335,181,716,1.0026098339864609,135,1.686251229808052,100,-4.39902778918452,False,INCONCLUSIVO
CS_3x1,lay,fav<=1.40,Todos,Todos,Todos,410,22,94.6341463414634,93.92090110899325,0.713245232470161,14.5,0.7571664568538409,-1.4139068613873484,2.8183843828428783,0.2345,135,65,0.5092470799883007,188,0.16666236675644988,157,1.5669086761823097,False,INCONCLUSIVO
Over25_FT,back,fav>1.80,U25<=1.60,fav fora,TOP 3,363,217,40.22038567493112,38.3721186489106,1.848267026020528,2.7,4.72355371900826,-8.179771664571343,17.30323901255706,0.236,172,232,10.806249999999997,84,-13.203571428571435,47,6.738297872340423,False,INCONCLUSIVO
D,back,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,645,429,33.48837209302326,32.2445211488564,1.2438509441668577,3.2,4.156589147286817,-7.0261838227414035,14.868262703075311,0.2365,234,342,5.1327485380116915,207,2.506521739130431,96,4.2369791666666625,False,INCONCLUSIVO
CS_1x2,lay,fav<=1.40,Todos,fav casa,TOP 3,196,4,97.95918367346938,97.32270569080993,0.6364779826594669,36.0,0.6525505425445268,-1.6109323322559668,2.2492972466342813,0.2385,112,108,-0.12424437327106959,46,2.7479066241942873,42,0.35510937950156113,False,INCONCLUSIVO
CS_2x2,back,Todos,U25>2.20,fav casa,Todos,2569,2419,5.838847800700664,6.379571562838475,-0.5407237621378111,17.0,6.130595562475669,-10.036804989539126,23.52736524021242,0.239,222,1055,35.37393364928909,825,-18.130303030303033,689,-9.597242380261251,False,INCONCLUSIVO
CS_2x2,back,fav1.40-1.80,U25 1.60-2.20,Todos,Todos,1241,1176,5.237711522965349,6.839543104841623,-1.6018315818762743,19.5,8.84206285253827,-15.103449238602701,34.11413085398135,0.2395,215,639,12.971830985915487,328,23.632621951219505,274,-18.49452554744526,False,INCONCLUSIVO
BTTS_No,back,fav<=1.40,Todos,fav casa,TOP 3,458,181,60.480349344978166,58.95754456733099,1.5228047776471798,1.7149999999999999,2.8611353711790364,-5.071607483033696,11.02952832195544,0.24,193,251,0.5892430278884442,130,0.7638461538461527,77,13.807792207792202,False,INCONCLUSIVO
Over25_FT,back,Todos,U25<=1.60,fav casa,TOP 3,520,306,41.15384615384615,39.91355592122203,1.240290232624125,2.66,3.514038461538459,-6.780449754901966,13.712175462575612,0.241,204,287,4.89512195121951,148,0.9712837837837791,85,3.278235294117646,False,INCONCLUSIVO
CS_1x2,back,fav1.40-1.80,U25 1.60-2.20,fav fora,TOP 3,266,231,13.157894736842103,11.593527665007134,1.5643670718349685,9.2,14.086466165413528,-21.68884978991597,51.42882311486952,0.2415,142,159,2.6477987421383586,66,19.86363636363636,41,49.146341463414636,False,INCONCLUSIVO
CS_1x3,back,fav<=1.40,U25>2.20,fav fora,Todos,130,118,9.230769230769232,8.362178540085068,0.8685906906841623,12.0,27.249999999999996,-40.45889259281015,105.96872656542928,0.242,84,55,48.136363636363626,50,67.89999999999998,25,-100.0,False,INCONCLUSIVO
CS_1x3,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,1573,1503,4.4500953591862675,5.3077814003322805,-0.8576860411460121,24.0,8.068340750158928,-15.428645776082156,33.05441378977952,0.242,208,896,19.195312499999993,364,16.689560439560434,313,-33.80990415335463,False,INCONCLUSIVO
CS_1x0,lay,fav>1.80,U25>2.20,fav fora,Todos,781,35,95.51856594110116,95.01899818907671,0.4995677520244435,19.0,0.5274606705169443,-1.0755806748724321,1.968865912061771,0.242,164,349,1.4753023034338442,236,-0.7799266137670482,196,0.41392326849155586,False,INCONCLUSIVO
CS_3x0,lay,fav>1.80,U25>2.20,Todos,TOP 3,267,8,97.00374531835206,96.31145472627843,0.69229059207363,24.0,0.7152010740702943,-1.4375151963566626,2.621333150422763,0.243,127,34,2.8827596568438905,145,0.30348047118023913,88,0.5561385241243366,False,INCONCLUSIVO
CS_3x0,back,fav<=1.40,Todos,fav casa,Todos,569,510,10.36906854130053,10.120071807884182,0.24899673341634843,10.0,10.912126537785584,-17.004461348684213,40.34718513228168,0.2435,171,227,38.94713656387665,185,5.145945945945946,157,-22.82802547770701,False,INCONCLUSIVO
Over25_HT,lay,fav<=1.40,Todos,fav fora,TOP 3,126,24,80.95238095238095,78.83178537912829,2.1205955732526593,4.75,2.6832288182513766,-5.749207223983607,10.71159437601925,0.2445,87,69,1.2511289781034274,36,5.560689860028442,21,2.4559093642625327,False,INCONCLUSIVO
Over25_HT,lay,fav<=1.40,U25>2.20,fav fora,TOP 3,126,24,80.95238095238095,78.83178537912829,2.1205955732526593,4.75,2.6832288182513766,-5.749207223983607,10.71159437601925,0.2445,87,69,1.2511289781034274,36,5.560689860028442,21,2.4559093642625327,False,INCONCLUSIVO
CS_0x2,lay,Todos,U25 1.60-2.20,fav casa,TOP 3,645,28,95.65891472868218,95.09056172331455,0.5683530053676278,19.0,0.5987169742344118,-1.3265202937228746,2.322111490959747,0.246,235,350,1.2921740394406063,200,1.1827908884973186,95,-3.185754138131373,False,INCONCLUSIVO
CS_1x0,lay,fav1.40-1.80,U25 1.60-2.20,fav fora,TOP 3,257,10,96.10894941634241,95.29836865065116,0.81058076569126,20.0,0.8596623177336516,-1.6403945421518684,3.189904396969966,0.246,137,154,1.5868362359958383,62,-0.19650831705687122,41,-0.27453778117767474,False,INCONCLUSIVO
CS_0x0,lay,fav<=1.40,Todos,fav casa,Todos,545,19,96.5137614678899,96.0232558887578,0.49050557913209447,26.0,0.5257287590679969,-1.0875411093037812,1.899327860254833,0.248,171,329,0.8020106694759962,111,-0.7859497297472403,105,1.0466769851085644,False,INCONCLUSIVO
Under15_HT,back,fav>1.80,U25<=1.60,fav casa,Todos,438,95,78.31050228310502,76.92512044515817,1.385381837946853,1.31,1.8067351598173558,-3.459816629622142,6.9141910046729,0.248,153,305,-0.6383606557377008,71,9.769014084507047,62,4.716935483870971,False,INCONCLUSIVO
D,lay,fav<=1.40,U25>2.20,fav fora,TOP 3,133,16,87.96992481203007,86.24822273728338,1.7217020747466893,6.8,2.045489377891304,-4.115991212946221,8.353539672831714,0.2485,93,72,1.2186533659143588,40,1.5611805577301519,21,5.802848695452546,False,INCONCLUSIVO
H,back,fav>1.80,U25>2.20,fav casa,TOP 3,483,227,53.002070393374744,51.34191794228373,1.6601524510910126,1.95,3.163250517598342,-5.721705093429779,11.668964622737231,0.2485,194,242,0.5828512396694195,153,13.260457516339866,88,-7.29602272727273,False,INCONCLUSIVO
A,back,fav1.40-1.80,Todos,Todos,TOP 3,669,357,46.63677130044843,45.451541772315956,1.1852295281324754,1.72,4.1423019431988015,-7.213733628558241,15.446581184645622,0.2485,239,345,5.6611594202898505,221,-7.942760180995475,103,24.984951456310682,False,INCONCLUSIVO
CS_3x1,lay,fav<=1.40,U25>2.20,Todos,TOP 3,244,13,94.67213114754098,93.80678815302115,0.8653429945198354,14.0,0.9160875887827716,-2.08142600614008,3.631287100615245,0.2495,127,56,-0.01562666796332724,118,0.1376018564391754,70,2.9737635144159986,False,INCONCLUSIVO
D,lay,fav<=1.40,Todos,fav fora,TOP 3,171,22,87.13450292397661,85.75972025043724,1.3747826735393653,6.6,1.7128952915929487,-3.596219644054234,6.882358848528071,0.2495,113,98,1.010833344636292,47,1.8768833348572596,26,4.0626888596056325,False,INCONCLUSIVO
Over05_HT,lay,fav1.40-1.80,Todos,fav casa,TOP 3,614,436,28.990228013029316,28.18048804081295,0.8097399722163667,1.35,4.658179226894754,-8.156221066172586,17.344365192356054,0.25,229,323,-2.8515062256834125,196,17.976170351285564,95,2.713991235338434,False,INCONCLUSIVO
CS_3x1,lay,fav<=1.40,U25>2.20,fav casa,Todos,306,18,94.11764705882352,93.30805084005588,0.8095962187676387,14.0,0.8615233941402802,-1.8104541691977034,3.3670980964860258,0.251,92,7,-8.46571158929522,164,-0.028740619665318243,135,2.4266637137563287,False,INCONCLUSIVO
CS_2x2,lay,fav<=1.40,U25>2.20,fav fora,TOP 3,138,9,93.47826086956522,92.28740387806158,1.1908569915036415,11.5,1.4003742988623733,-3.614812415837692,5.578810019789642,0.251,95,84,3.5452432671374927,34,-2.2920970834207766,20,-1.3308740180117795,False,INCONCLUSIVO
BTTS_Yes,back,fav1.40-1.80,Todos,Todos,TOP 3,669,250,62.63079222720478,61.51066957195997,1.120122655244804,1.63,2.013901345291478,-4.127785313901347,7.950676798246799,0.251,238,345,4.183623188405795,222,-1.7754504504504536,102,2.9225490196078403,False,INCONCLUSIVO
Under05_FT,back,fav>1.80,U25<=1.60,fav fora,TOP 3,103,78,24.271844660194176,26.002523355974354,-1.73067869578018,5.5,14.0883495145631,-24.034706871066184,60.714775105988316,0.2515,74,63,16.321428571428566,30,-23.855000000000004,10,113.85000000000001,False,INCONCLUSIVO
CS_1x2,back,fav1.40-1.80,U25>2.20,Todos,Todos,1523,1409,7.485226526592248,7.184769914248694,0.300456612343554,18.0,7.213394615889689,-13.037461902356744,27.083621397419233,0.2525,217,753,13.35723771580345,438,8.033105022831046,332,-7.802710843373497,False,INCONCLUSIVO
BTTS_Yes,back,Todos,U25<=1.60,fav fora,TOP 3,354,179,49.43502824858758,47.273671552218715,2.16135669636886,2.16,4.038559322033897,-6.942665772390039,15.35822078159671,0.2535,168,227,3.6649779735682806,83,2.32289156626506,44,9.202272727272726,False,INCONCLUSIVO
D,lay,fav<=1.40,U25 1.60-2.20,Todos,TOP 3,187,28,85.02673796791444,83.26733031116477,1.7594076567496786,5.6,2.158388875897717,-4.559112771656458,8.354462301760895,0.2535,112,129,0.3808505524964025,30,0.7754850211858576,28,11.82944456733077,False,INCONCLUSIVO
CS_1x3,back,fav<=1.40,Todos,fav fora,Todos,162,148,8.64197530864198,8.48691639053566,0.1550589181063211,12.0,23.638888888888886,-35.24895394340759,93.24999154060502,0.2535,102,75,55.126666666666665,57,47.28070175438596,30,-100.0,False,INCONCLUSIVO
Over15_HT,lay,fav<=1.40,U25>2.20,fav fora,Todos,177,75,57.6271186440678,55.44589191333681,2.1812267307309896,2.24,4.656479881220966,-9.222135654423989,18.355390168266062,0.2535,104,100,5.629498003607326,50,18.736144151910153,27,-25.02074329556035,False,INCONCLUSIVO
Over05_HT,back,fav1.40-1.80,U25 1.60-2.20,fav casa,TOP 3,524,137,73.85496183206106,72.6707864299079,1.1841754021531536,1.39,1.615267175572517,-3.312704232104909,6.5641749833969465,0.254,210,290,2.901724137931032,153,-0.9147058823529421,81,1.7882716049382703,False,INCONCLUSIVO
Under35_FT,back,fav<=1.40,Todos,fav fora,Todos,225,90,60.0,58.29067382929232,1.7093261707076812,1.74,4.603555555555553,-7.829115737203973,16.778102930682973,0.254,124,132,9.176893939393938,61,4.3049180327868815,32,-13.692187500000003,False,INCONCLUSIVO
CS_2x1,lay,fav<=1.40,U25 1.60-2.20,Todos,Todos,173,12,93.0635838150289,91.91109433722889,1.1524894778000117,11.0,1.2616797282155334,-2.994839088475081,4.903011796833395,0.255,103,123,2.7000337896675393,27,0.2722559567520807,23,-5.2688901730489635,False,INCONCLUSIVO
Under25_FT,lay,fav1.40-1.80,U25 1.60-2.20,Todos,TOP 3,568,288,49.29577464788733,47.57677210771253,1.7190025401747966,1.84,2.9812309585609875,-5.964577133354584,11.90587385359662,0.2555,221,310,4.850573608072865,174,-7.30026309510101,84,17.37984695842415,False,INCONCLUSIVO
Under35_FT,back,fav<=1.40,Todos,fav fora,TOP 3,202,79,60.89108910891089,59.237930977548245,1.653158131362642,1.72,4.398267326732671,-8.302928341324545,16.144856249999997,0.258,124,115,10.228695652173911,57,-0.8719298245614068,30,-7.938333333333336,False,INCONCLUSIVO
BTTS_Yes,back,fav>1.80,U25<=1.60,fav fora,Todos,443,227,48.75846501128668,46.751563283899436,2.0069017273872394,2.18,3.7405191873589163,-7.864894138131873,14.569861234784357,0.2585,167,300,5.1711666666666645,84,3.810714285714284,59,-3.6338983050847458,False,INCONCLUSIVO
CS_3x2,back,fav1.40-1.80,U25>2.20,fav casa,Todos,767,728,5.0847457627118615,5.504846792163113,-0.4201010294512503,23.0,10.637548891786174,-20.394734486548618,41.87672125668446,0.259,178,204,-23.946078431372552,318,-1.850628930817614,245,55.64285714285714,False,INCONCLUSIVO
Under25_FT,lay,fav1.40-1.80,U25<=1.60,fav casa,Todos,114,66,42.10526315789473,39.19683960392996,2.9084235539647785,1.58,8.165939097208645,-15.029324760061794,34.327401687900704,0.2605,74,70,-14.915111401369801,22,48.1506362270059,22,41.620948099251905,False,INCONCLUSIVO
Over25_FT,back,fav1.40-1.80,U25<=1.60,fav casa,Todos,114,66,42.10526315789473,39.250514049147775,2.8547491087469625,2.72,8.030263157894735,-15.150121681415932,34.245965779816494,0.2635,74,70,-15.052142857142858,22,48.24999999999999,22,41.25454545454546,False,INCONCLUSIVO
CS_3x1,back,fav<=1.40,U25 1.60-2.20,Todos,TOP 3,138,124,10.144927536231885,8.528713022814772,1.6162145134171122,13.5,21.32246376811593,-38.13214065131949,89.61575604122244,0.2645,93,89,40.44943820224719,23,-35.7608695652174,26,6.3461538461538405,False,INCONCLUSIVO
D,lay,fav<=1.40,U25 1.60-2.20,Todos,Todos,213,32,84.97652582159625,83.54864582781457,1.4278799937816777,5.6,1.770498736245156,-4.015795565241074,7.113061256364653,0.2645,112,155,0.14598214386697422,30,0.7754850211858576,28,11.82944456733077,False,INCONCLUSIVO
Over25_FT,back,Todos,U25<=1.60,fav fora,TOP 3,374,223,40.37433155080213,38.802175672620976,1.5721558781811584,2.68,4.222459893048126,-8.551588383207704,17.99184797140199,0.2645,173,239,9.861506276150626,87,-14.21724137931035,48,9.566666666666663,False,INCONCLUSIVO
Under15_HT,back,fav<=1.40,U25>2.20,fav fora,Todos,176,75,57.38636363636363,55.41345770084494,1.9729059355186984,1.81,4.4113636363636335,-9.406908380373428,18.11100649350648,0.2655,104,100,5.727999999999998,49,17.88571428571428,27,-24.91851851851852,False,INCONCLUSIVO
BTTS_No,lay,fav>1.80,Todos,fav casa,TOP 3,703,370,47.36842105263158,46.11806622001795,1.2503548326136316,1.79,2.6246023110383314,-5.550077054831221,11.059729708143147,0.266,244,355,6.372956373440662,243,1.9736937953985352,105,-8.542016001841258,False,INCONCLUSIVO
1X,lay,fav<=1.40,Todos,fav fora,Todos,207,41,80.19323671497585,78.69265290183985,1.5005838131360028,4.4,2.229637831717302,-5.012081522040347,8.589857554517408,0.267,117,121,2.083041643273419,56,1.80901703234104,30,3.6060679506099813,False,INCONCLUSIVO
CS_1x2,back,fav>1.80,U25<=1.60,fav fora,TOP 3,330,294,10.909090909090914,9.702164352935764,1.2069265561551497,11.0,10.946969696969692,-21.322613238496952,46.920090601437344,0.268,166,217,21.428571428571423,71,0.04225352112675716,42,-24.773809523809522,False,INCONCLUSIVO
Over25_FT,back,fav<=1.40,U25>2.20,fav fora,TOP 3,142,42,70.4225352112676,68.39081738937419,2.0317178218934084,1.475,3.0436619718309847,-7.317363355148789,13.018754321936225,0.2685,96,77,5.209090909090909,43,-2.931395348837211,22,7.143181818181818,False,INCONCLUSIVO
X2,back,fav>1.80,U25>2.20,Todos,TOP 3,511,190,62.81800391389433,61.464863474707265,1.3531404391870616,1.61,2.1528375733855167,-4.620805050017844,9.228265891294333,0.2695,198,251,11.731872509960157,167,-14.675449101796406,93,6.5182795698924725,False,INCONCLUSIVO
Under15_FT,lay,Todos,U25>2.20,fav casa,TOP 3,531,94,82.29755178907722,81.3156561589049,0.9818956301723136,5.0,1.256886530346573,-3.009835248017472,5.175549775381065,0.27,211,278,1.8660273561257865,165,0.31581668506022836,88,1.0970612451832265,False,INCONCLUSIVO
BTTS_Yes,back,Todos,U25 1.60-2.20,Todos,TOP 3,709,282,60.225669957686875,59.23537192470562,0.9902980329812627,1.71,1.9948519040902655,-4.197434646678458,8.030083256571768,0.27,244,359,4.237186629526459,246,-1.628252032520327,104,2.8245192307692273,False,INCONCLUSIVO
CS_0x2,lay,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,630,28,95.55555555555556,95.06270205617263,0.4928534993829392,19.0,0.5202512678787561,-1.361689256590906,2.23145201975973,0.2715,234,339,1.1909204249613359,196,1.1565454991030808,95,-3.185754138131373,False,INCONCLUSIVO
Under05_FT,back,Todos,U25<=1.60,fav fora,Todos,110,84,23.636363636363633,26.717313042039574,-3.080949405675942,5.5,12.055454545454541,-25.131280959752324,55.32605640839308,0.272,74,66,11.034090909090903,34,-15.901470588235297,10,113.85000000000001,False,INCONCLUSIVO
Over15_HT,lay,fav<=1.40,U25>2.20,fav casa,TOP 3,413,184,55.44794188861986,53.90244804073946,1.545493847880397,2.12,2.779347936756191,-6.046561226219746,11.612733609741221,0.2725,181,226,-1.3437213420589438,117,10.633366222470286,70,2.9635410450943565,False,INCONCLUSIVO
BTTS_Yes,back,fav>1.80,U25<=1.60,fav fora,TOP 3,341,172,49.56011730205279,47.43445803621411,2.1256592658386753,2.16,3.7769794721407597,-8.18379176590081,15.742651159842817,0.2725,167,218,1.3314220183486214,80,6.1599999999999975,43,11.741860465116277,False,INCONCLUSIVO
Under05_HT,lay,fav1.40-1.80,Todos,fav fora,TOP 3,413,108,73.84987893462468,72.83402604128246,1.0158528933422284,3.5,1.694826532523854,-4.13715648443061,7.580337185820689,0.273,181,232,-1.8955446653692538,115,1.0175253700257023,66,15.495671253713075,False,INCONCLUSIVO
CS_2x0,lay,fav1.40-1.80,U25>2.20,fav casa,TOP 3,496,40,91.93548387096774,91.17979811518974,0.7556857557780017,10.5,0.8207409767523864,-1.7806321322030743,3.234620971835442,0.273,205,245,-0.30704528262430986,167,3.1999201849492223,84,-0.6199172877902452,False,INCONCLUSIVO
Under05_HT,lay,fav<=1.40,U25>2.20,fav fora,TOP 3,132,24,81.81818181818181,79.85462215963264,1.9635596585491744,4.8,2.596787520812524,-6.4947608073439635,10.928165075888643,0.273,89,73,8.60744900324223,38,-8.007102484658464,21,0.8905747584567556,False,INCONCLUSIVO
Under35_FT,back,Todos,U25 1.60-2.20,Todos,TOP 3,679,154,77.31958762886599,76.38095395631179,0.938633672554201,1.31,1.2850515463917558,-3.364803878349988,5.83215097467358,0.273,240,352,1.3965909090909119,229,2.810917030567687,98,-2.6811224489795897,False,INCONCLUSIVO
CS_Goleada_A,lay,Todos,U25 1.60-2.20,fav casa,Todos,2468,49,98.01458670988656,97.86270468959896,0.151882020287597,48.0,0.15485035282656126,-0.4169020075144413,0.6840040161605979,0.2735,229,1453,0.2789220593733572,525,-0.9563327765626607,490,0.9774931146976781,False,INCONCLUSIVO
Under35_FT,lay,fav>1.80,U25>2.20,Todos,TOP 3,544,332,38.970588235294116,37.840629051772076,1.1299591835220335,1.54,2.8661865055339066,-7.476345047566607,12.93780770741337,0.274,205,268,1.533149406721202,180,0.17679815650883748,96,11.630184894141378,False,INCONCLUSIVO
CS_1x2,back,fav>1.80,U25>2.20,Todos,TOP 3,543,484,10.865561694290971,10.200290721322347,0.6652709729686235,10.0,7.895027624309388,-17.96177872222072,35.73042312559314,0.275,205,267,2.79962546816479,180,-3.3388888888888952,96,43.13020833333333,False,INCONCLUSIVO
1X,back,fav>1.80,U25 1.60-2.20,fav casa,Todos,321,101,68.53582554517135,67.05947485736085,1.4763506878104904,1.51,2.1794392523364485,-5.072874080977532,9.856204459483978,0.276,129,194,5.3719072164948445,72,-9.016666666666667,55,5.575454545454543,False,INCONCLUSIVO
Over25_FT,back,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,566,258,54.416961130742045,53.088676191888794,1.3282849388532525,1.9,2.2878975265017645,-5.712908386967018,10.542071403741621,0.276,212,322,5.699689440993787,161,-9.09192546583851,83,11.12590361445783,False,INCONCLUSIVO
1X,back,Todos,U25 1.60-2.20,fav casa,Todos,321,101,68.53582554517135,67.05947485736085,1.4763506878104904,1.51,2.1794392523364485,-5.072874080977532,9.856204459483978,0.276,129,194,5.3719072164948445,72,-9.016666666666667,55,5.575454545454543,False,INCONCLUSIVO
