Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Fonte_Dados,Odd_Exec,Responsabilidade_Sugerida_R$,Resultado_1_0,Placar_FT,Match_Tipo,Swap,Matched,Mes_Ref,Odd_Base,1/0,PnL_Linha,Lucro_Ciclo,Resets_Teto_Acum,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-08-15,16:30,SPAIN 2,Burgos CF vs Cultural Leonesa,Lay_CS_1x0_B365,historico,5.03,500.0,1.0,5x1,alias_exact,False,True,2025-08,5.03,1.0,75.15735469046164,3455.0876050655106,0,5.03,1.0,5.03,,2025-08-15,EXECUTED,,537.3132284281037,500.0,615.0577814329936,537.3132284281037,0.6,Fase_2_60pct
2025-08-16,12:00,SPAIN 2,Racing Santander vs Castellon,Lay_CS_1x0_B365,historico,11.03,250.0,1.0,3x1,alias_exact,False,True,2025-08,11.03,1.0,34.40153692760811,3548.3079440485617,0,11.03,1.0,11.03,,2025-08-16,EXECUTED,,571.7147653557118,500.0,649.4593183606017,571.7147653557118,0.6,Fase_2_60pct
2025-08-17,07:00,SOUTH KOREA 1,Gimcheon Sangmu vs Seoul,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,6x2,alias_exact,False,True,2025-08,8.03,1.0,51.82740790900393,3693.7078042120256,0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,623.5421732647158,500.0,500.0,623.5421732647158,0.6,Fase_2_60pct
2025-08-17,08:30,BELGIUM 1,Dender vs Anderlecht,Lay_CS_0x1_B365,historico,8.53,312.5,1.0,0x2,alias_exact,False,True,2025-08,8.53,1.0,37.25099601593626,3847.507257890909,0,8.53,1.0,8.53,,2025-08-17,EXECUTED,,660.793169280652,500.0,537.2509960159363,660.793169280652,0.6,Fase_2_60pct
2025-08-17,10:00,FRANCE 1,Brest vs Lille,Lay_CS_0x1_B365,historico,9.53,437.5,1.0,3x3,alias_exact,False,True,2025-08,9.53,1.0,35.333858002923826,4000.134734490176,0,9.53,1.0,9.53,,2025-08-17,EXECUTED,,696.1270272835759,500.0,572.5848540188601,696.1270272835759,0.6,Fase_2_60pct
2025-08-17,10:15,ROMANIA 1,Csikszereda M. Ciuc vs Univ. Craiova,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x2,alias_exact,False,True,2025-08,8.03,1.0,45.692760043325826,4205.628200494737,0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,741.8197873269017,500.0,618.277614062186,741.8197873269017,0.6,Fase_2_60pct
2025-08-18,15:00,NETHERLANDS 2,Jong Utrecht vs Den Haag,Lay_CS_0x1_B365,historico,9.03,375.0,1.0,2x2,alias_exact,False,True,2025-08,9.03,1.0,43.194737420782864,4876.697239367093,0,9.03,1.0,9.03,,2025-08-18,EXECUTED,,785.0145247476846,500.0,661.4723514829689,785.0145247476846,0.6,Fase_2_60pct
2025-08-18,15:45,FRANCE 2,Le Mans vs Montpellier,Lay_CS_0x1_B365,historico,8.53,312.5,1.0,1x2,alias_exact,False,True,2025-08,8.53,1.0,49.28100785948812,5033.763114489725,0,8.53,1.0,8.53,,2025-08-18,EXECUTED,,834.2955326071727,500.0,500.0,834.2955326071727,0.6,Fase_2_60pct
2025-08-19,19:00,COPA LIBERTADORES,Velez Sarsfield (Arg) vs Fortaleza (Bra),Lay_CS_0x1_B365,historico,9.03,437.5,1.0,2x0,alias_exact,False,True,2025-08,9.03,1.0,34.93150684931507,3850.5856527066658,0,9.03,1.0,9.03,,2025-08-19,EXECUTED,,869.2270394564878,500.0,534.931506849315,869.2270394564878,0.6,Fase_2_60pct
2025-08-21,19:00,COPA LIBERTADORES,LDU Quito (Ecu) vs Botafogo RJ (Bra),Lay_CS_0x1_B365,historico,11.03,250.0,1.0,2x0,alias_exact,False,True,2025-08,11.03,1.0,29.919897840724403,4146.191853337998,0,11.03,1.0,11.03,,2025-08-21,EXECUTED,,899.1469372972122,500.0,564.8514046900394,899.1469372972122,0.6,Fase_2_60pct
2025-08-22,07:00,JAPAN 1,Kashiwa Reysol vs Urawa Reds,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,4x2,alias_exact,False,True,2025-08,10.03,1.0,58.4868287248269,4305.071532600036,0,10.03,1.0,10.03,,2025-08-22,EXECUTED,,957.633766022039,500.0,623.3382334148663,957.633766022039,1.0,Fase_3_100pct
2025-08-22,14:30,FRANCE 3,Le Puy-en-Velay vs Chateauroux,Lay_CS_0x1_B365,historico,9.53,437.5,1.0,2x2,alias_exact,False,True,2025-08,9.53,1.0,68.3260548936577,4696.632548052191,0,9.53,1.0,9.53,,2025-08-22,EXECUTED,,1025.9598209156968,500.0,691.664288308524,1025.9598209156968,1.0,Fase_3_100pct
2025-08-22,15:00,BELGIUM 2,Gent U23 vs Beerschot VA,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,1x1,alias_exact,False,True,2025-08,8.03,1.0,91.992334220266,4829.633970527298,0,8.03,1.0,8.03,,2025-08-22,EXECUTED,,1117.9521551359628,500.0,500.0,1117.9521551359628,1.0,Fase_3_100pct
2025-08-23,12:00,SPAIN 2,Mirandes vs Huesca,Lay_CS_1x0_B365,historico,7.53,250.0,1.0,0x1,alias_exact,False,True,2025-08,7.53,1.0,71.5926493108729,3839.817846673937,0,7.53,1.0,7.53,,2025-08-23,EXECUTED,,1189.5448044468358,500.0,571.592649310873,1189.5448044468358,1.0,Fase_3_100pct
2025-08-24,07:00,SOUTH KOREA 1,Anyang vs Daejeon,Lay_CS_0x1_B365,historico,8.03,250.0,1.0,3x2,alias_exact,False,True,2025-08,8.03,1.0,76.02263543466093,3991.863117543259,0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,1265.5674398814967,500.0,647.6152847455339,1265.5674398814967,1.0,Fase_3_100pct
2025-08-24,08:30,GERMANY 3,Ingolstadt vs Hansa Rostock,Lay_CS_0x1_B365,historico,10.03,375.0,1.0,1x1,alias_exact,False,True,2025-08,10.03,1.0,67.0565106574833,4125.976138858226,0,10.03,1.0,10.03,,2025-08-24,EXECUTED,,1332.6239505389801,500.0,500.0,1332.6239505389801,1.0,Fase_3_100pct
2025-08-24,09:45,POLAND 1,Piast Gliwice vs Cracovia,Lay_CS_0x1_B365,historico,9.03,312.5,1.0,0x0,alias_exact,False,True,2025-08,9.03,1.0,58.21917808219179,4292.406556965778,0,9.03,1.0,9.03,,2025-08-24,EXECUTED,,1390.843128621172,500.0,558.2191780821918,1390.843128621172,1.0,Fase_3_100pct
2025-08-24,12:00,SPAIN 2,Dep. La Coruna vs Burgos CF,Lay_CS_1x0_B365,historico,5.53,500.0,1.0,0x0,alias_exact,False,True,2025-08,5.53,1.0,115.21742417369742,4621.777130549487,0,5.53,1.0,5.53,,2025-08-24,EXECUTED,,1506.0605527948694,500.0,673.4366022558892,1506.0605527948694,1.0,Fase_3_100pct
2025-08-24,12:15,FRANCE 1,Le Havre vs Lens,Lay_CS_0x1_B365,historico,8.03,437.5,1.0,1x2,alias_exact,False,True,2025-08,8.03,1.0,89.56802604683593,4877.824098491873,0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,1595.6285788417053,500.0,500.0,1595.6285788417053,1.0,Fase_3_100pct
2025-08-25,15:00,NETHERLANDS 2,Jong Utrecht vs Jong Ajax,Lay_CS_0x1_B365,historico,10.03,437.5,1.0,4x3,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,5128.1407291634605,0,10.03,1.0,10.03,,2025-08-25,EXECUTED,,1647.4004503810188,500.0,551.7718715393135,1647.4004503810188,1.0,Fase_3_100pct
2025-08-25,15:30,ITALY 2,Sampdoria vs Modena,Lay_CS_0x1_B365,historico,8.03,375.0,1.0,0x2,alias_exact,False,True,2025-08,8.03,1.0,73.38644379648053,5294.434619587064,0,8.03,1.0,8.03,,2025-08-25,EXECUTED,,1720.7868941774993,500.0,625.158315335794,1720.7868941774993,1.0,Fase_3_100pct
2025-08-26,14:30,SOUTH AFRICA 1,Stellenbosch vs Marumo Gallants,Lay_CS_0x1_B365,historico,10.03,250.0,1.0,1x0,alias_exact,False,True,2025-08,10.03,1.0,64.73123198659661,5441.115775425824,0,10.03,1.0,10.03,,2025-08-26,EXECUTED,,1785.518126164096,500.0,689.8895473223906,1785.518126164096,1.0,Fase_3_100pct
2025-08-26,16:00,EUROPA CHAMPIONS LEAGUE,Pafos (Cyp) vs Crvena zvezda (Srb),Lay_CS_0x1_B365,historico,9.53,312.5,1.0,1x1,alias_exact,False,True,2025-08,9.53,1.0,75.62095272525619,5612.4730694391,0,9.53,1.0,9.53,,2025-08-26,EXECUTED,,1861.1390788893523,500.0,500.0,1861.1390788893523,1.0,Fase_3_100pct
2025-08-27,16:00,SPAIN 1,Celta Vigo vs Betis,Lay_CS_1x0_B365,historico,10.03,250.0,1.0,1x1,alias_exact,False,True,2025-08,10.03,1.0,51.7718715393134,5792.0851168184645,0,10.03,1.0,10.03,,2025-08-27,EXECUTED,,1912.9109504286657,500.0,551.7718715393135,1912.9109504286657,1.0,Fase_3_100pct
2025-08-29,14:30,FRANCE 3,Dijon vs Paris 13 Atl.,Lay_CS_0x1_B365,historico,9.03,437.5,1.0,4x2,alias_exact,False,True,2025-08,9.03,1.0,64.24740969978308,3994.262454656257,0,9.03,1.0,9.03,,2025-08-29,EXECUTED,,1977.1583601284487,500.0,616.0192812390965,1977.1583601284487,1.0,Fase_3_100pct
2025-08-29,15:30,GERMANY 1,Hamburger SV vs St. Pauli,Lay_CS_0x1_B365,historico,8.53,375.0,1.0,0x2,alias_exact,False,True,2025-08,8.53,1.0,76.49110597059168,4132.890590514649,0,8.53,1.0,8.53,,2025-08-29,EXECUTED,,2053.6494660990406,500.0,692.5103872096881,2053.6494660990406,1.0,Fase_3_100pct
