Date,League,Home,Away,Odd_CS_0x1_Lay,Prob_ML,EV_LAY,Decision,Reason,Timestamp
2026-08-20 00:00:00,SAUDI ARABIA 1,Al-Feiha,Al-Hilal,8.8,0.90469875945401,0.11611414522258756,APOSTA,APROVADO,2026-08-20T22:00:54.063737
2026-08-20 00:00:00,EUROPA LEAGUE,OFI,CSKA Sofia,8.4,0.9018882655860592,0.130767017643594,APOSTA,APROVADO,2026-08-20T22:00:54.847332
2026-08-20 00:00:00,EUROPA CONFERENCE LEAGUE,Motherwell,Freiburg,8.2,0.8898550395530889,0.05231857235767434,APOSTA,APROVADO,2026-08-20T22:00:55.945379
2026-08-20 00:00:00,COPA LIBERTADORES,Corinthians,Rosario Central,9.2,0.9262867992960938,0.2755242135592584,APOSTA,APROVADO,2026-08-20T22:00:57.630751
2026-08-01 00:00:00,ARGENTINA 1,Estudiantes Rio Cuarto,Banfield,8.4,0.9054242430085881,0.16029242912171104,APOSTA,APROVADO,2026-08-20T22:02:06.728172
2026-08-01 00:00:00,ARGENTINA 1,Gimnasia Mendoza,Union Santa Fe,8.4,0.9198227381781721,0.28051986378773663,APOSTA,APROVADO,2026-08-20T22:02:06.988935
2026-08-02 00:00:00,ARGENTINA 1,Aldosivi,Gimnasia La Plata,6.8,0.8854772013070601,0.17697110882265554,APOSTA,APROVADO,2026-08-20T22:02:29.894330
2026-08-02 00:00:00,ARGENTINA 1,Deportivo Riestra,Barracas Central,9.0,0.9149316304096988,0.1886380921668045,APOSTA,APROVADO,2026-08-20T22:02:30.065220
2026-08-02 00:00:00,ARGENTINA 2,Ciudad de Bolivar,Club Atletico Mitre,9.2,0.9116101918159363,0.14123325511581697,APOSTA,APROVADO,2026-08-20T22:02:30.313301
2026-08-02 00:00:00,SERBIA 1,Zemun,Radnicki Nis,8.8,0.8993434864884952,0.06925550677433256,APOSTA,APROVADO,2026-08-20T22:02:30.795027
2026-08-02 00:00:00,ARGENTINA 2,Chaco For Ever,Deportivo Moron,8.8,0.9004286900990005,0.0787510383662543,APOSTA,APROVADO,2026-08-20T22:02:31.273017
2026-08-03 00:00:00,ARGENTINA 1,Central Cordoba (SdE),San Lorenzo,7.4,0.9559373194030831,0.626139297612661,APOSTA,APROVADO,2026-08-20T22:02:51.929931
2026-08-01 00:00:00,ARGENTINA 1,Estudiantes Rio Cuarto,Banfield,8.4,0.9054242430085881,0.16029242912171104,APOSTA,APROVADO,2026-08-20T22:04:03.331576
2026-08-01 00:00:00,ARGENTINA 1,Gimnasia Mendoza,Union Santa Fe,8.4,0.9198227381781721,0.28051986378773663,APOSTA,APROVADO,2026-08-20T22:04:03.622872
2026-08-02 00:00:00,ARGENTINA 1,Aldosivi,Gimnasia La Plata,6.8,0.8854772013070601,0.17697110882265554,APOSTA,APROVADO,2026-08-20T22:04:27.923457
2026-08-02 00:00:00,ARGENTINA 1,Deportivo Riestra,Barracas Central,9.0,0.9149316304096988,0.1886380921668045,APOSTA,APROVADO,2026-08-20T22:04:28.180064
2026-08-02 00:00:00,ARGENTINA 2,Ciudad de Bolivar,Club Atletico Mitre,9.2,0.9116101918159363,0.14123325511581697,APOSTA,APROVADO,2026-08-20T22:04:28.458942
