Date,League,Home,Away,Matched_Names,Odd,Prob_ML,Placar,Status,PnL
2026-07-22,USA 1,Los Angeles Galaxy,St. Louis City,LA Galaxy x St. Louis City,1.6,0.613279600920581,1-3,GREEN,0.6
