Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Odd_Base,1/0,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,PnL_Linha,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-08-10,07:00,SOUTH KOREA 1,Pohang vs Gwangju FC,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-10,EXECUTED,,28.302794913065743,237.63843925834968,500.0,737.6384392583498,237.63843925834968,0.3,Fase_1_30pct
2025-08-10,08:30,GERMANY 3,Regensburg vs Duisburg,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-10,EXECUTED,,22.91335351184575,260.55179277019545,500.0,760.5517927701956,260.55179277019545,0.3,Fase_1_30pct
2025-08-10,12:00,AUSTRIA 1,Tirol vs LASK,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-10,EXECUTED,,26.567220158410944,287.11901292860637,500.0,787.1190129286065,287.11901292860637,0.3,Fase_1_30pct
2025-08-11,15:00,NETHERLANDS 2,Jong PSV vs FC Emmen,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-08-11,EXECUTED,,22.012650361562724,309.1316632901691,500.0,809.1316632901692,309.1316632901691,0.3,Fase_1_30pct
2025-08-11,20:00,CHILE 1,Limache vs A. Italiano,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-11,EXECUTED,,30.14096036558997,339.2726236557591,500.0,839.2726236557592,339.2726236557591,0.3,Fase_1_30pct
2025-08-12,14:00,EUROPA CHAMPIONS LEAGUE,FC Copenhagen (Den) vs Malmo FF (Swe),Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-08-12,EXECUTED,,46.942367085830604,386.2149907415897,500.0,886.2149907415898,386.2149907415897,0.6,Fase_2_60pct
2025-08-15,07:00,SOUTH KOREA 1,Jeju SK vs Gangwon,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-15,EXECUTED,,55.05721038826489,441.2722011298546,500.0,941.2722011298547,441.2722011298546,0.6,Fase_2_60pct
2025-08-15,14:00,SPAIN 1,Girona vs Rayo Vallecano,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-15,EXECUTED,,70.12665402839954,511.39885515825415,500.0,500.0,511.39885515825415,0.6,Fase_2_60pct
2025-08-15,14:30,FRANCE 3,Dijon vs Rouen,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-15,EXECUTED,,39.90042674253201,551.2992819007861,500.0,539.900426742532,551.2992819007861,0.6,Fase_2_60pct
2025-08-17,07:00,SOUTH KOREA 1,Gimcheon Sangmu vs Seoul,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,43.084514851004336,594.3837967517904,500.0,582.9849415935363,594.3837967517904,0.6,Fase_2_60pct
2025-08-17,08:30,BELGIUM 1,Dender vs Anderlecht,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-17,EXECUTED,,43.433539473303306,637.8173362250938,500.0,626.4184810668396,637.8173362250938,0.6,Fase_2_60pct
2025-08-17,10:00,FRANCE 1,Brest vs Lille,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-08-17,EXECUTED,,41.198214288217706,679.0155505133115,500.0,667.6166953550573,679.0155505133115,0.6,Fase_2_60pct
2025-08-17,10:15,ROMANIA 1,Csikszereda M. Ciuc vs Univ. Craiova,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-17,EXECUTED,,53.276382090211555,732.291932603523,500.0,720.8930774452689,732.291932603523,0.6,Fase_2_60pct
2025-08-18,15:00,NETHERLANDS 2,Jong Utrecht vs Den Haag,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-18,EXECUTED,,50.36376294480646,782.6556955483295,500.0,771.2568403900754,782.6556955483295,0.6,Fase_2_60pct
2025-08-18,15:45,FRANCE 2,Le Mans vs Montpellier,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-18,EXECUTED,,57.46017097726857,840.1158665255981,500.0,828.717011367344,840.1158665255981,0.6,Fase_2_60pct
2025-08-19,19:00,COPA LIBERTADORES,Velez Sarsfield (Arg) vs Fortaleza (Bra),Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-19,EXECUTED,,57.89666791744458,898.0125344430427,500.0,886.6136792847885,898.0125344430427,0.6,Fase_2_60pct
2025-08-21,19:00,COPA LIBERTADORES,LDU Quito (Ecu) vs Botafogo RJ (Bra),Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-08-21,EXECUTED,,49.59025663796275,947.6027910810054,500.0,936.2039359227513,947.6027910810054,0.6,Fase_2_60pct
2025-08-22,07:00,JAPAN 1,Kashiwa Reysol vs Urawa Reds,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-22,EXECUTED,,58.16283588623074,1005.7656269672361,500.0,994.366771808982,1005.7656269672361,0.6,Fase_2_60pct
2025-08-22,14:30,FRANCE 3,Le Puy-en-Velay vs Chateauroux,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-08-22,EXECUTED,,65.39739261252508,1071.163019579761,500.0,500.0,1071.163019579761,0.6,Fase_2_60pct
2025-08-22,15:00,BELGIUM 2,Gent U23 vs Beerschot VA,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-22,EXECUTED,,39.90042674253201,1111.0634463222932,500.0,539.900426742532,1111.0634463222932,0.6,Fase_2_60pct
2025-08-24,07:00,SOUTH KOREA 1,Anyang vs Daejeon,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,71.8075247516739,1182.8709710739672,500.0,611.7079514942059,1182.8709710739672,1.0,Fase_3_100pct
2025-08-24,08:30,GERMANY 3,Ingolstadt vs Hansa Rostock,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-24,EXECUTED,,63.33853096866917,1246.2095020426364,500.0,675.046482462875,1246.2095020426364,1.0,Fase_3_100pct
2025-08-24,09:45,POLAND 1,Piast Gliwice vs Cracovia,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-24,EXECUTED,,78.60130275252656,1324.810804795163,500.0,753.6477852154015,1324.810804795163,1.0,Fase_3_100pct
2025-08-24,12:15,FRANCE 1,Le Havre vs Lens,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-24,EXECUTED,,100.2362274788621,1425.047032274025,500.0,853.8840126942637,1425.047032274025,1.0,Fase_3_100pct
2025-08-25,15:00,NETHERLANDS 2,Jong Utrecht vs Jong Ajax,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-25,EXECUTED,,88.41434682936176,1513.4613791033867,500.0,942.2983595236254,1513.4613791033867,1.0,Fase_3_100pct
2025-08-25,15:30,ITALY 2,Sampdoria vs Modena,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-25,EXECUTED,,125.3270222126017,1638.7884013159883,500.0,500.0,1638.7884013159883,1.0,Fase_3_100pct
2025-08-26,14:30,SOUTH AFRICA 1,Stellenbosch vs Marumo Gallants,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-08-26,EXECUTED,,51.7718715393134,1690.5602728553017,500.0,551.7718715393135,1690.5602728553017,1.0,Fase_3_100pct
2025-08-26,16:00,EUROPA CHAMPIONS LEAGUE,Pafos (Cyp) vs Crvena zvezda (Srb),Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-08-26,EXECUTED,,60.48144195653671,1751.0417148118383,500.0,612.2533134958502,1751.0417148118383,1.0,Fase_3_100pct
2025-08-29,14:30,FRANCE 3,Dijon vs Paris 13 Atl.,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-29,EXECUTED,,71.28976937965379,1822.331484191492,500.0,683.543082875504,1822.331484191492,1.0,Fase_3_100pct
2025-08-29,15:30,GERMANY 1,Hamburger SV vs St. Pauli,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-08-29,EXECUTED,,84.87553552305395,1907.207019714546,500.0,768.4186183985579,1907.207019714546,1.0,Fase_3_100pct
2025-08-31,07:00,JAPAN 1,Cerezo Osaka vs Sanfrecce Hiroshima,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-31,EXECUTED,,102.2007693033644,2009.4077890179105,1000.0,1000.0,9.407789017910545,1.0,Fase_3_100pct
2025-08-31,08:30,GERMANY 2,Kaiserslautern vs Darmstadt,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-08-31,EXECUTED,,109.61313012895664,2119.020919146867,1000.0,1109.6131301289565,119.02091914686719,1.0,Fase_3_100pct
2025-08-31,09:30,NORWAY 1,Kristiansund vs Brann,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-08-31,EXECUTED,,129.20152885063195,2248.222447997499,1000.0,1238.8146589795886,248.22244799749913,1.0,Fase_3_100pct
2025-08-31,12:00,SLOVAKIA 1,Ruzomberok vs Zilina,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-08-31,EXECUTED,,164.7641118272995,2412.9865598247984,1000.0,1403.578770806888,412.98655982479863,1.0,Fase_3_100pct
2025-09-01,14:30,SPAIN 1,Villarreal B vs Alcorcon,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-01,EXECUTED,,186.6779730731779,2599.664532897976,1000.0,1590.256743880066,599.6645328979765,1.0,Fase_3_100pct
2025-09-01,16:30,SPAIN 2,Leganes vs Dep. La Coruna,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-01,EXECUTED,,211.50640903668022,2811.170941934656,1000.0,1801.7631529167463,811.1709419346568,1.0,Fase_3_100pct
2025-09-01,19:00,BRAZIL 2,Chapecoense-SC vs Vila Nova FC,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-09-01,EXECUTED,,186.56130099414818,2997.732242928804,1000.0,1988.3244539108946,997.7322429288049,1.0,Fase_3_100pct
2025-09-05,14:30,SPAIN 2,Albacete vs Mirandes,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-09-05,EXECUTED,,185.35227960186307,3183.0845225306675,1000.0,1000.0,1183.084522530668,1.0,Fase_3_100pct
2025-09-07,07:00,SPAIN 1,CF Talavera vs Ath Bilbao B,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-07,EXECUTED,,133.0014224751067,3316.085945005774,1000.0,1133.0014224751067,1316.0859450057746,1.0,Fase_3_100pct
2025-09-07,11:00,SPAIN 1,Osasuna B vs Ourense CF,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-09-07,EXECUTED,,117.31520819648117,3433.4011532022555,1000.0,1250.3166306715877,1433.4011532022557,1.0,Fase_3_100pct
2025-09-07,11:15,SPAIN 2,Burgos CF vs Las Palmas,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-07,EXECUTED,,166.29389042360378,3599.6950436258594,1000.0,1416.6105210951914,1599.6950436258594,1.0,Fase_3_100pct
2025-09-07,13:00,IRELAND 1,Shelbourne vs Galway,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-09-07,EXECUTED,,132.05691298345008,3731.7519566093097,1000.0,1548.6674340786415,1731.7519566093094,1.0,Fase_3_100pct
2025-09-08,15:30,SPAIN 2,Eibar vs Andorra,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-08,EXECUTED,,192.29801472291234,3924.049971332222,1000.0,1740.9654488015537,1924.0499713322217,1.0,Fase_3_100pct
2025-09-11,14:00,ICELAND 1,Akranes vs Breidablik,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-09-11,EXECUTED,,180.2660791394743,4104.316050471696,1000.0,1921.2315279410282,2104.316050471696,1.0,Fase_3_100pct
2025-09-12,07:00,JAPAN 1,Vissel Kobe vs Kashiwa Reysol,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-09-12,EXECUTED,,223.70504092464031,4328.0210913963365,1000.0,1000.0,2328.0210913963365,1.0,Fase_3_100pct
2025-09-12,13:00,AUSTRIA 2,Kapfenberg vs Hertha Wels,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-09-12,EXECUTED,,103.5437430786268,4431.564834474963,1000.0,1103.543743078627,2431.5648344749634,1.0,Fase_3_100pct
2025-09-14,07:00,SOUTH KOREA 1,Anyang vs Jeju SK,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-14,EXECUTED,,137.02701192277775,4568.591846397741,1000.0,1240.5707550014047,2568.591846397741,1.0,Fase_3_100pct
2025-09-14,08:30,GERMANY 3,VfL Osnabruck vs Hansa Rostock,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-14,EXECUTED,,154.0416541734812,4722.633500571223,1000.0,1394.612409174886,2722.633500571222,1.0,Fase_3_100pct
2025-09-14,09:00,SWITZERLAND 1,Winterthur vs Sion,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-14,EXECUTED,,185.48543422169539,4908.118934792918,1000.0,1580.0978433965813,2908.1189347929176,1.0,Fase_3_100pct
2025-09-15,07:00,JAPAN 1,FC Tokyo vs Verdy,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-15,EXECUTED,,196.20072823051842,5104.319663023436,1000.0,1776.2985716270998,3104.319663023436,1.0,Fase_3_100pct
2025-09-15,12:00,ROMANIA 1,FC Hermannstadt vs Unirea Slobozia,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-09-15,EXECUTED,,183.9246029314882,5288.244265954924,1000.0,1960.223174558588,3288.2442659549242,1.0,Fase_3_100pct
2025-09-15,16:00,SPAIN 1,Espanyol vs Mallorca,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-15,EXECUTED,,260.7124705849616,5548.956736539886,1000.0,1000.0,3548.9567365398857,1.0,Fase_3_100pct
2025-09-16,13:00,ESTONIA 1,Tammeka vs Parnu JK Vaprus,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-09-16,EXECUTED,,109.61313012895664,5658.569866668843,1000.0,1109.6131301289565,3658.569866668842,1.0,Fase_3_100pct
2025-09-19,15:00,FRANCE 2,Nancy vs Red Star,Lay_CS_0x1_B365,8.03,0.0,8.03,0.0,8.03,,2025-09-19,EXECUTED,,-1109.6131301289565,4548.956736539887,1000.0,1000.0,2548.9567365398857,1.0,Fase_3_100pct
2025-09-21,07:00,SPAIN 1,CF Talavera vs Barakaldo,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-21,EXECUTED,,133.0014224751067,4681.958159014994,1000.0,1133.0014224751067,2681.9581590149924,1.0,Fase_3_100pct
2025-09-21,08:30,BELGIUM 1,Genk vs Royale Union SG,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-09-21,EXECUTED,,124.19183235805684,4806.14999137305,1000.0,1257.1932548331636,2806.149991373049,1.0,Fase_3_100pct
2025-09-21,10:00,ENGLAND 1,Sunderland vs Aston Villa,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-21,EXECUTED,,167.20849121892007,4973.358482591971,1000.0,1424.4017460520836,2973.3584825919693,1.0,Fase_3_100pct
2025-09-22,15:00,FRANCE 1,Marseille vs PSG,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-09-22,EXECUTED,,165.85499782798237,5139.213480419953,1000.0,1590.2567438800659,3139.213480419952,1.0,Fase_3_100pct
2025-09-23,07:00,JAPAN 1,Shonan Bellmare vs Kawasaki Frontale,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-23,EXECUTED,,197.46215876864034,5336.675639188594,1000.0,1787.7189026487063,3336.675639188592,1.0,Fase_3_100pct
2025-09-23,14:00,SPAIN 1,Espanyol vs Valencia,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-23,EXECUTED,,221.981032400603,5558.656671589197,1000.0,1000.0,3558.656671589195,1.0,Fase_3_100pct
2025-09-23,15:30,FRANCE 2,Red Star vs Troyes,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-23,EXECUTED,,133.0014224751067,5691.658094064303,1000.0,1133.0014224751067,3691.6580940643016,1.0,Fase_3_100pct
2025-09-23,19:00,COPA LIBERTADORES,Racing Club (Arg) vs Velez Sarsfield (Arg),Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-23,EXECUTED,,150.6908008555085,5842.348894919812,1000.0,1283.6922233306152,3842.34889491981,1.0,Fase_3_100pct
2025-09-25,14:30,SPAIN 1,Osasuna vs Elche,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-09-25,EXECUTED,,119.66622420878618,5962.015119128598,1000.0,1403.3584475394014,3962.0151191285963,1.0,Fase_3_100pct
2025-09-25,16:30,SPAIN 1,Oviedo vs Barcelona,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-09-25,EXECUTED,,174.2549997940691,6136.270118922666,2000.0,2000.0,136.27011892266546,1.0,Fase_3_100pct
2025-09-26,09:00,CHINA 1,Zhejiang Professional vs Chengdu Rongcheng,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-09-26,EXECUTED,,232.87671232876716,6369.1468312514335,2000.0,2232.876712328767,369.1468312514326,1.0,Fase_3_100pct
2025-09-26,14:30,FRANCE 3,Versailles vs Quevilly Rouen,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-26,EXECUTED,,296.9757789512656,6666.122610202699,2000.0,2529.8524912800326,666.1226102026983,1.0,Fase_3_100pct
2025-09-28,07:15,POLAND 1,Widzew Lodz vs Rakow,Lay_CS_0x1_B365,9.03,0.0,9.03,0.0,9.03,,2025-09-28,EXECUTED,,-2529.8524912800326,4136.270118922666,2000.0,2000.0,-1863.7298810773343,1.0,Fase_3_100pct
2025-09-28,10:30,GERMANY 1,Freiburg vs Hoffenheim,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-09-28,EXECUTED,,186.44067796610173,4322.7107968887685,2000.0,2186.4406779661017,-1677.2892031112326,1.0,Fase_3_100pct
2025-09-29,12:00,GREECE 1,Atromitos vs AEL Larissa,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-09-29,EXECUTED,,226.39225181598064,4549.103048704749,2000.0,2412.8329297820824,-1450.896951295252,1.0,Fase_3_100pct
2025-09-29,15:00,NETHERLANDS 2,Roda vs Cambuur,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-09-29,EXECUTED,,264.47816991163506,4813.581218616384,2000.0,2677.3110996937176,-1186.418781383617,1.0,Fase_3_100pct
2025-09-29,16:00,PORTUGAL 1,Arouca vs FC Porto,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-09-29,EXECUTED,,356.08618466765665,5169.66740328404,2000.0,3033.397284361374,-830.3325967159603,1.0,Fase_3_100pct
2025-09-30,14:00,GERMANY 3,Stuttgart II vs Wehen,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-09-30,EXECUTED,,332.50017126352697,5502.167574547567,2000.0,3365.8974556249013,-497.83242545243337,1.0,Fase_3_100pct
2025-10-02,16:00,ENGLAND 3,Rotherham vs Bradford City,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-02,EXECUTED,,447.6691495034542,5949.836724051021,2000.0,3813.5666051283556,-50.16327594897916,1.0,Fase_3_100pct
2025-10-03,14:30,FRANCE 3,Caen vs Le Puy-en-Velay,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-03,EXECUTED,,507.2097831856348,6457.046507236655,2000.0,2000.0,457.04650723665566,1.0,Fase_3_100pct
2025-10-03,16:00,ENGLAND 2,Wrexham vs Birmingham,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-03,EXECUTED,,266.0028449502134,6723.049352186868,2000.0,2266.0028449502133,723.0493521868691,1.0,Fase_3_100pct
2025-10-04,10:00,ITALY 1,Parma vs Lecce,Lay_CS_1x0_B365,6.03,1.0,6.03,1.0,6.03,,2025-10-04,EXECUTED,,421.215240562316,7144.264592749185,2000.0,2687.2180855125293,1144.264592749185,1.0,Fase_3_100pct
2025-10-05,07:00,SPAIN 1,Antequera vs Sabadell,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-05,EXECUTED,,333.67183399126367,7477.936426740449,2000.0,3020.889919503793,1477.9364267404487,1.0,Fase_3_100pct
2025-10-05,08:30,GERMANY 2,Arminia Bielefeld vs Schalke,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-10-05,EXECUTED,,351.7474563805787,7829.683883121028,2000.0,3372.6373758843715,1829.6838831210275,1.0,Fase_3_100pct
2025-10-05,09:00,SPAIN 1,Alaves vs Elche,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-05,EXECUTED,,448.5655684853325,8278.24945160636,2000.0,3821.202944369704,2278.24945160636,1.0,Fase_3_100pct
2025-10-05,10:30,CZECH 1,Sigma Olomouc vs Jablonec,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-05,EXECUTED,,508.2254271672367,8786.474878773597,2000.0,2000.0,2786.4748787735966,1.0,Fase_3_100pct
2025-10-05,13:00,ITALY 1,Napoli vs Genoa,Lay_CS_1x0_B365,5.03,1.0,5.03,1.0,5.03,,2025-10-05,EXECUTED,,464.01985111662526,9250.494729890223,2000.0,2464.0198511166254,3250.494729890222,1.0,Fase_3_100pct
2025-10-06,14:30,ROMANIA 1,FC Botosani vs UTA Arad,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-06,EXECUTED,,229.69676578205832,9480.191495672281,2000.0,2693.7166168986837,3480.1914956722803,1.0,Fase_3_100pct
2025-10-06,15:30,SPAIN 2,Cultural Leonesa vs Albacete,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-10-06,EXECUTED,,295.26671005864824,9775.458205730929,2000.0,2988.983326957332,3775.4582057309285,1.0,Fase_3_100pct
2025-10-07,14:30,FRANCE 3,Versailles vs Villefranche,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-07,EXECUTED,,309.4905216727692,10084.948727403698,2000.0,3298.473848630101,4084.948727403698,1.0,Fase_3_100pct
2025-10-07,21:30,BRAZIL 2,Goias vs CRB,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-07,EXECUTED,,341.5363287341246,10426.485056137823,2000.0,3640.010177364226,4426.4850561378225,1.0,Fase_3_100pct
2025-10-09,20:30,CHILE 1,U. Catolica vs Nublense,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-09,EXECUTED,,339.32298263564826,10765.80803877347,2000.0,3979.333159999874,4765.808038773471,1.0,Fase_3_100pct
2025-10-12,07:00,SPAIN 1,Sabadell vs Teruel,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-12,EXECUTED,,494.11374563079454,11259.921784404265,2000.0,2000.0,5259.921784404265,1.0,Fase_3_100pct
2025-10-12,09:00,SPAIN 2,Albacete vs Ceuta,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-12,EXECUTED,,186.44067796610173,11446.362462370367,2000.0,2186.4406779661017,5446.362462370367,1.0,Fase_3_100pct
2025-10-12,11:00,SPAIN 1,Arenteiro vs Guadalajara,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-12,EXECUTED,,290.79972032692825,11737.162182697295,2000.0,2477.24039829303,5737.162182697295,1.0,Fase_3_100pct
2025-10-12,13:30,SPAIN 2,Cadiz CF vs Huesca,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-12,EXECUTED,,329.4764967857729,12066.638679483069,2000.0,2806.7168950788027,6066.638679483068,1.0,Fase_3_100pct
