Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Odd_Base,1/0,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,PnL_Linha,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2026-04-19,12:00:00,NORWAY 1,Ham-Kam x KFUM Oslo,Lay_CS_0x1_B365,11.5,1.0,11.5,1.0,11.5,,2026-04-19,EXECUTED,,68.70687902481022,252.23040484353163,500.0,840.2814563087752,252.23040484353163,1.0,Fase_3_100pct
2026-04-19,12:00:00,NORWAY 1,Sarpsborg x Tromso,Lay_CS_0x1_B365,11.5,0.0,11.5,0.0,11.5,,2026-04-19,EXECUTED,,-840.2814563087752,-588.0510514652435,500.0,500.0,-588.0510514652435,1.0,Fase_3_100pct
2026-04-19,12:15:00,ROMANIA 1,ACS Petrolul 52 x Hermannstadt,Lay_CS_0x1_B365,11.5,1.0,11.5,1.0,11.5,,2026-04-19,EXECUTED,,44.523809523809526,-543.527241941434,500.0,544.5238095238095,-543.527241941434,1.0,Fase_3_100pct
2026-04-19,12:15:00,FRANCE 1,Nantes x Brest,Lay_CS_0x1_B365,10.5,1.0,10.5,1.0,10.5,,2026-04-19,EXECUTED,,53.59260651629073,-489.93463542514326,500.0,598.1164160401003,-489.93463542514326,1.0,Fase_3_100pct
2026-04-19,12:30:00,POLAND 1,Arka Gdynia x Jagiellonia Bialystock,Lay_CS_0x1_B365,10.5,1.0,10.5,1.0,10.5,,2026-04-19,EXECUTED,,58.86724726289408,-431.0673881622492,500.0,656.9836633029944,-431.0673881622492,1.0,Fase_3_100pct
2026-04-19,13:00:00,DENMARK 1,Vejle x FC Copenhagen,Lay_CS_0x1_B365,11.5,1.0,11.5,1.0,11.5,,2026-04-19,EXECUTED,,58.502830970314264,-372.5645571919349,500.0,715.4864942733086,-372.5645571919349,1.0,Fase_3_100pct
2026-04-19,13:30:00,SPAIN 2,Albacete x Granada,Lay_CS_0x1_B365,11.0,1.0,11.0,1.0,11.0,,2026-04-19,EXECUTED,,66.89798721455436,-305.66656997738056,500.0,782.384481487863,-305.66656997738056,1.0,Fase_3_100pct
2026-04-19,13:30:00,SPAIN 2,Albacete x Granada,Lay_CS_1x0_B365,9.2,1.0,9.2,1.0,9.2,,2026-04-19,EXECUTED,,89.21091343794538,-216.45565653943518,500.0,871.5953949258084,-216.45565653943518,1.0,Fase_3_100pct
2026-04-20,14:30:00,ROMANIA 1,Farul Constanta x FCSB,Lay_CS_0x1_B365,10.0,1.0,10.0,1.0,10.0,,2026-04-20,EXECUTED,,90.54907713951454,-125.90657939992064,500.0,962.1444720653229,-125.90657939992064,1.0,Fase_3_100pct
2026-04-20,14:45:00,PORTUGAL 2,Porto B x Leixoes,Lay_CS_0x1_B365,11.0,1.0,11.0,1.0,11.0,,2026-04-20,EXECUTED,,89.9605081381077,-35.946071261812946,500.0,500.0,-35.946071261812946,1.0,Fase_3_100pct
2026-04-20,14:45:00,PORTUGAL 2,Sporting Lisbon B x Felgueiras,Lay_CS_0x1_B365,11.5,0.0,11.5,0.0,11.5,,2026-04-20,EXECUTED,,-500.0,-535.9460712618129,500.0,500.0,-535.9460712618129,1.0,Fase_3_100pct
2026-04-20,16:15:00,PORTUGAL 1,Moreirense x Estoril Praia,Lay_CS_0x1_B365,11.5,1.0,11.5,1.0,11.5,,2026-04-20,EXECUTED,,44.523809523809526,-491.4222617380034,500.0,544.5238095238095,-491.4222617380034,1.0,Fase_3_100pct
2026-04-20,17:15:00,ARGENTINA 1,Banfield x Independiente Rivadavia,Lay_CS_0x1_B365,9.6,1.0,9.6,1.0,9.6,,2026-04-20,EXECUTED,,59.20113510520488,-432.22112663279853,500.0,603.7249446290144,-432.22112663279853,1.0,Fase_3_100pct
