Data_Arquivo,Horario_Entrada,Liga,Jogo,Metodo,Odd_Base,1/0,__odd_signal,__result,__odd_exec,__liquidity,__date,Status_Execucao,Skip_Reason,PnL_Linha,Lucro_Acumulado,Base_Atual,Run_Atual,Level_Profit_Atual,Stake_Multiplier,Stake_Phase
2025-10-05,07:00,SPAIN 1,Antequera vs Sabadell,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-05,EXECUTED,,333.67183399126367,7359.500956963619,2000.0,3020.889919503793,1359.5009569636177,1.0,Fase_3_100pct
2025-10-05,08:30,GERMANY 2,Arminia Bielefeld vs Schalke,Lay_CS_0x1_B365,9.03,1.0,9.03,1.0,9.03,,2025-10-05,EXECUTED,,351.7474563805787,7711.248413344198,2000.0,3372.6373758843715,1711.2484133441963,1.0,Fase_3_100pct
2025-10-05,09:00,SPAIN 1,Alaves vs Elche,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-05,EXECUTED,,448.5655684853325,8159.81398182953,2000.0,3821.202944369704,2159.8139818295285,1.0,Fase_3_100pct
2025-10-05,10:30,CZECH 1,Sigma Olomouc vs Jablonec,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-05,EXECUTED,,508.2254271672367,8668.039408996767,2000.0,2000.0,2668.0394089967654,1.0,Fase_3_100pct
2025-10-05,13:00,ITALY 1,Napoli vs Genoa,Lay_CS_1x0_B365,5.03,1.0,5.03,1.0,5.03,,2025-10-05,EXECUTED,,464.01985111662526,9132.059260113392,2000.0,2464.0198511166254,3132.059260113391,1.0,Fase_3_100pct
2025-10-06,14:30,ROMANIA 1,FC Botosani vs UTA Arad,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-06,EXECUTED,,229.69676578205832,9361.75602589545,2000.0,2693.7166168986837,3361.756025895449,1.0,Fase_3_100pct
2025-10-06,15:30,SPAIN 2,Cultural Leonesa vs Albacete,Lay_CS_0x1_B365,9.53,1.0,9.53,1.0,9.53,,2025-10-06,EXECUTED,,295.26671005864824,9657.022735954099,2000.0,2988.983326957332,3657.0227359540972,1.0,Fase_3_100pct
2025-10-07,14:30,FRANCE 3,Versailles vs Villefranche,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-07,EXECUTED,,309.4905216727692,9966.513257626868,2000.0,3298.473848630101,3966.5132576268666,1.0,Fase_3_100pct
2025-10-07,21:30,BRAZIL 2,Goias vs CRB,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-07,EXECUTED,,341.5363287341246,10308.049586360992,2000.0,3640.010177364226,4308.049586360991,1.0,Fase_3_100pct
2025-10-09,20:30,CHILE 1,U. Catolica vs Nublense,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-09,EXECUTED,,339.32298263564826,10647.372568996641,2000.0,3979.333159999874,4647.3725689966395,1.0,Fase_3_100pct
2025-10-12,07:00,SPAIN 1,Sabadell vs Teruel,Lay_CS_0x1_B365,8.53,1.0,8.53,1.0,8.53,,2025-10-12,EXECUTED,,494.11374563079454,11141.486314627437,2000.0,2000.0,5141.486314627434,1.0,Fase_3_100pct
2025-10-12,09:00,SPAIN 2,Albacete vs Ceuta,Lay_CS_0x1_B365,11.03,1.0,11.03,1.0,11.03,,2025-10-12,EXECUTED,,186.44067796610173,11327.926992593539,2000.0,2186.4406779661017,5327.926992593536,1.0,Fase_3_100pct
2025-10-12,11:00,SPAIN 1,Arenteiro vs Guadalajara,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-12,EXECUTED,,290.79972032692825,11618.726712920467,2000.0,2477.24039829303,5618.726712920464,1.0,Fase_3_100pct
2025-10-12,13:30,SPAIN 2,Cadiz CF vs Huesca,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-12,EXECUTED,,329.4764967857729,11948.20320970624,2000.0,2806.7168950788027,5948.2032097062365,1.0,Fase_3_100pct
2025-10-16,14:30,ROMANIA 1,Csikszereda M. Ciuc vs CFR Cluj,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-16,EXECUTED,,373.29733953039556,12321.500549236636,2000.0,3180.0142346091984,6321.500549236632,1.0,Fase_3_100pct
2025-10-16,16:00,ENGLAND 3,Huddersfield vs Bolton,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-16,EXECUTED,,329.2705768947509,12650.771126131387,2000.0,3509.284811503949,6650.7711261313825,1.0,Fase_3_100pct
2025-10-17,07:00,JAPAN 1,Vissel Kobe vs Kashima Antlers,Lay_CS_0x1_B365,10.03,1.0,10.03,1.0,10.03,,2025-10-17,EXECUTED,,363.3644849120922,13014.135611043479,2000.0,3872.6492964160416,7014.1356110434745,1.0,Fase_3_100pct
2025-10-17,13:00,CROATIA 1,Vukovar 1991 vs Lok. Zagreb,Lay_CS_0x1_B365,8.03,1.0,8.03,1.0,8.03,,2025-10-17,EXECUTED,,515.0678651705547,13529.203476214034,2000.0,2000.0,7529.203476214029,1.0,Fase_3_100pct
